Participant	List	Ambiguity	PreIncongruent	IncongruentAmbiguous	Completed	Trial	Region	LengthofRegion	RT	Subject1	Group1	Level1	EITLevel1	EITScore1	Block1	PresentationOrder	FlankerCorrect	FlankerRT	ComprehensionCheckCorrect	TrimmingHigh	Trimming	NoZeroRTs	Sdev	mean	Max	Outliers	OutliersRemoved	OutliersRemoved	ComprehensionQuestionCalculator	SumCorrectby5	TotalAnswered	PercentCorrect	Length(x-axis)	RT(pre-lineoffit)	ResSlope	ResIntercept	ResExpected	Residual	JegerskiMcCormickStep1	JegerskiMcCormickStep2	JegerskiMcCormickStep3		
4	3	1	1	1	1	4	5	11	0.867561102	4	3	4	5	120	0	31	1	0.673810005	1	 	 	0.867561102	0.406248005	0.709990319	1.725610331	 	0.867561102	0.867561102	1	135	150	0.9	11	0.867561102	0.077410905	-0.028754355	0.822765604	0.044795498	4	4	1	19	
4	3	1	1	1	1	5	1	10	1.152856112	4	3	4	5	120	0	43	1	0.619137049	1	 	 	1.152856112	0.406248005	0.709990319	1.725610331	 	1.152856112	1.152856112	1	135	150	0.9	10	1.152856112	0.077410905	-0.028754355	0.745354699	0.407501413	5	5	1	19	
4	3	1	1	1	1	5	2	8	0.283315897	4	3	4	5	120	0	43	1	0.619137049	1	 	 	0.283315897	0.406248005	0.709990319	1.725610331	 	0.283315897	0.283315897	1	135	150	0.9	8	0.283315897	0.077410905	-0.028754355	0.590532888	-0.307216991	5	5	1	19	
4	3	1	1	1	1	5	3	6	0.535415173	4	3	4	5	120	0	43	1	0.619137049	1	 	 	0.535415173	0.406248005	0.709990319	1.725610331	 	0.535415173	0.535415173	1	135	150	0.9	6	0.535415173	0.077410905	-0.028754355	0.435711077	0.099704095	5	5	1	19	
4	3	1	1	1	1	5	4	8	0.600013018	4	3	4	5	120	0	43	1	0.619137049	1	 	 	0.600013018	0.406248005	0.709990319	1.725610331	 	0.600013018	0.600013018	1	135	150	0.9	8	0.600013018	0.077410905	-0.028754355	0.590532888	0.00948013	5	5	1	19	
4	3	1	1	1	1	5	5	7	0.318919897	4	3	4	5	120	0	43	1	0.619137049	1	 	 	0.318919897	0.406248005	0.709990319	1.725610331	 	0.318919897	0.318919897	1	135	150	0.9	7	0.318919897	0.077410905	-0.028754355	0.513121983	-0.194202086	5	5	1	19	
4	3	1	0	0	1	6	1	10	1.051566839	4	3	4	5	120	0	50	1	0.605904102	1	 	 	1.051566839	0.406248005	0.709990319	1.725610331	 	1.051566839	1.051566839	1	135	150	0.9	10	1.051566839	0.077410905	-0.028754355	0.745354699	0.30621214	6	6	1	19	
4	3	1	0	0	1	6	2	8	0.249905109	4	3	4	5	120	0	50	1	0.605904102	1	 	 	0.249905109	0.406248005	0.709990319	1.725610331	 	0.249905109	0.249905109	1	135	150	0.9	8	0.249905109	0.077410905	-0.028754355	0.590532888	-0.340627779	6	6	1	19	
4	3	1	0	0	1	6	3	10	0.535502911	4	3	4	5	120	0	50	1	0.605904102	1	 	 	0.535502911	0.406248005	0.709990319	1.725610331	 	0.535502911	0.535502911	1	135	150	0.9	10	0.535502911	0.077410905	-0.028754355	0.745354699	-0.209851788	6	6	1	19	
4	3	1	0	0	1	6	4	5	0.501286983	4	3	4	5	120	0	50	1	0.605904102	1	 	 	0.501286983	0.406248005	0.709990319	1.725610331	 	0.501286983	0.501286983	1	135	150	0.9	5	0.501286983	0.077410905	-0.028754355	0.358300172	0.142986812	6	6	1	19	
4	3	1	0	0	1	6	5	11	0.583557129	4	3	4	5	120	0	50	1	0.605904102	1	 	 	0.583557129	0.406248005	0.709990319	1.725610331	 	0.583557129	0.583557129	1	135	150	0.9	11	0.583557129	0.077410905	-0.028754355	0.822765604	-0.239208475	6	6	1	19	
4	3	1	0	0	1	7	1	15	1.317997932	4	3	4	5	120	0	37	1	0.788492918	1	 	 	1.317997932	0.406248005	0.709990319	1.725610331	 	1.317997932	1.317997932	1	135	150	0.9	15	1.317997932	0.077410905	-0.028754355	1.132409226	0.185588707	7	7	1	19	
4	3	1	0	0	1	7	2	4	0.250649214	4	3	4	5	120	0	37	1	0.788492918	1	 	 	0.250649214	0.406248005	0.709990319	1.725610331	 	0.250649214	0.250649214	1	135	150	0.9	4	0.250649214	0.077410905	-0.028754355	0.280889266	-0.030240053	7	7	1	19	
4	3	1	0	0	1	7	3	15	0.835680962	4	3	4	5	120	0	37	1	0.788492918	1	 	 	0.835680962	0.406248005	0.709990319	1.725610331	 	0.835680962	0.835680962	1	135	150	0.9	15	0.835680962	0.077410905	-0.028754355	1.132409226	-0.296728264	7	7	1	19	
4	3	1	0	0	1	7	4	8	0.602197886	4	3	4	5	120	0	37	1	0.788492918	1	 	 	0.602197886	0.406248005	0.709990319	1.725610331	 	0.602197886	0.602197886	1	135	150	0.9	8	0.602197886	0.077410905	-0.028754355	0.590532888	0.011664997	7	7	1	19	
4	3	1	0	0	1	7	5	5	0.567922115	4	3	4	5	120	0	37	1	0.788492918	1	 	 	0.567922115	0.406248005	0.709990319	1.725610331	 	0.567922115	0.567922115	1	135	150	0.9	5	0.567922115	0.077410905	-0.028754355	0.358300172	0.209621943	7	7	1	19	
4	3	1	1	1	1	8	1	13	1.154326916	4	3	4	5	120	0	17	1	0.604603052	1	 	 	1.154326916	0.406248005	0.709990319	1.725610331	 	1.154326916	1.154326916	1	135	150	0.9	13	1.154326916	0.077410905	-0.028754355	0.977587415	0.176739501	8	8	1	19	
4	3	1	1	1	1	8	2	6	0.283873081	4	3	4	5	120	0	17	1	0.604603052	1	 	 	0.283873081	0.406248005	0.709990319	1.725610331	 	0.283873081	0.283873081	1	135	150	0.9	6	0.283873081	0.077410905	-0.028754355	0.435711077	-0.151837996	8	8	1	19	
4	3	1	1	1	1	8	3	6	0.550396919	4	3	4	5	120	0	17	1	0.604603052	1	 	 	0.550396919	0.406248005	0.709990319	1.725610331	 	0.550396919	0.550396919	1	135	150	0.9	6	0.550396919	0.077410905	-0.028754355	0.435711077	0.114685842	8	8	1	19	
4	3	1	1	1	1	8	4	7	0.266832113	4	3	4	5	120	0	17	1	0.604603052	1	 	 	0.266832113	0.406248005	0.709990319	1.725610331	 	0.266832113	0.266832113	1	135	150	0.9	7	0.266832113	0.077410905	-0.028754355	0.513121983	-0.246289869	8	8	1	19	
4	3	1	1	1	1	8	5	9	0.619997025	4	3	4	5	120	0	17	1	0.604603052	1	 	 	0.619997025	0.406248005	0.709990319	1.725610331	 	0.619997025	0.619997025	1	135	150	0.9	9	0.619997025	0.077410905	-0.028754355	0.667943793	-0.047946769	8	8	1	19	
4	3	1	1	1	1	9	1	13	1.25326705	4	3	4	5	120	0	32	1	0.571492195	1	 	 	1.25326705	0.406248005	0.709990319	1.725610331	 	1.25326705	1.25326705	1	135	150	0.9	13	1.25326705	0.077410905	-0.028754355	0.977587415	0.275679635	9	9	1	19	
4	3	1	1	1	1	9	2	4	0.266874075	4	3	4	5	120	0	32	1	0.571492195	1	 	 	0.266874075	0.406248005	0.709990319	1.725610331	 	0.266874075	0.266874075	1	135	150	0.9	4	0.266874075	0.077410905	-0.028754355	0.280889266	-0.014015192	9	9	1	19	
4	3	1	1	1	1	9	3	9	0.568804026	4	3	4	5	120	0	32	1	0.571492195	1	 	 	0.568804026	0.406248005	0.709990319	1.725610331	 	0.568804026	0.568804026	1	135	150	0.9	9	0.568804026	0.077410905	-0.028754355	0.667943793	-0.099139768	9	9	1	19	
4	3	1	1	1	1	9	4	8	0.685251951	4	3	4	5	120	0	32	1	0.571492195	1	 	 	0.685251951	0.406248005	0.709990319	1.725610331	 	0.685251951	0.685251951	1	135	150	0.9	8	0.685251951	0.077410905	-0.028754355	0.590532888	0.094719063	9	9	1	19	
4	3	1	1	1	1	9	5	10	0.683321953	4	3	4	5	120	0	32	1	0.571492195	1	 	 	0.683321953	0.406248005	0.709990319	1.725610331	 	0.683321953	0.683321953	1	135	150	0.9	10	0.683321953	0.077410905	-0.028754355	0.745354699	-0.062032746	9	9	1	19	
4	3	1	0	0	1	10	1	19	1.218938112	4	3	4	5	120	0	5	1	0.520597219	1	 	 	1.218938112	0.406248005	0.709990319	1.725610331	 	1.218938112	1.218938112	1	135	150	0.9	19	1.218938112	0.077410905	-0.028754355	1.442052847	-0.223114735	10	10	1	19	
4	3	1	0	0	1	10	2	10	0.300318003	4	3	4	5	120	0	5	1	0.520597219	1	 	 	0.300318003	0.406248005	0.709990319	1.725610331	 	0.300318003	0.300318003	1	135	150	0.9	10	0.300318003	0.077410905	-0.028754355	0.745354699	-0.445036696	10	10	1	19	
4	3	1	0	0	1	10	3	8	0.801589012	4	3	4	5	120	0	5	1	0.520597219	1	 	 	0.801589012	0.406248005	0.709990319	1.725610331	 	0.801589012	0.801589012	1	135	150	0.9	8	0.801589012	0.077410905	-0.028754355	0.590532888	0.211056124	10	10	1	19	
4	3	1	0	0	1	10	4	5	0.317781925	4	3	4	5	120	0	5	1	0.520597219	1	 	 	0.317781925	0.406248005	0.709990319	1.725610331	 	0.317781925	0.317781925	1	135	150	0.9	5	0.317781925	0.077410905	-0.028754355	0.358300172	-0.040518247	10	10	1	19	
4	3	1	0	0	1	10	5	13	1.037608862	4	3	4	5	120	0	5	1	0.520597219	1	 	 	1.037608862	0.406248005	0.709990319	1.725610331	 	1.037608862	1.037608862	1	135	150	0.9	13	1.037608862	0.077410905	-0.028754355	0.977587415	0.060021447	10	10	1	19	
4	3	1	0	0	1	21	1	12	1.402904034	4	3	4	5	120	1	44	1	0.740224838	0	 	 	1.402904034	0.406248005	0.709990319	1.725610331	 	1.402904034	1.402904034	0	135	150	0.9	12	1.402904034	0.077410905	-0.028754355	0.90017651	0.502727524	21	1	1	19	
4	3	1	0	0	1	21	2	5	0.317182064	4	3	4	5	120	1	44	1	0.740224838	0	 	 	0.317182064	0.406248005	0.709990319	1.725610331	 	0.317182064	0.317182064	0	135	150	0.9	5	0.317182064	0.077410905	-0.028754355	0.358300172	-0.041118108	21	1	1	19	
4	3	1	0	0	1	21	3	9	0.617776871	4	3	4	5	120	1	44	1	0.740224838	0	 	 	0.617776871	0.406248005	0.709990319	1.725610331	 	0.617776871	0.617776871	0	135	150	0.9	9	0.617776871	0.077410905	-0.028754355	0.667943793	-0.050166923	21	1	1	19	
4	3	1	0	0	1	21	4	11	0.970362186	4	3	4	5	120	1	44	1	0.740224838	0	 	 	0.970362186	0.406248005	0.709990319	1.725610331	 	0.970362186	0.970362186	0	135	150	0.9	11	0.970362186	0.077410905	-0.028754355	0.822765604	0.147596582	21	1	1	19	
4	3	1	0	0	1	21	5	12	0.651840925	4	3	4	5	120	1	44	1	0.740224838	0	 	 	0.651840925	0.406248005	0.709990319	1.725610331	 	0.651840925	0.651840925	0	135	150	0.9	12	0.651840925	0.077410905	-0.028754355	0.90017651	-0.248335584	21	1	1	19	
4	3	1	1	1	1	22	1	24	2.037163973	4	3	4	5	120	1	37	1	0.589138985	1	 	 	2.037163973	0.406248005	0.709990319	1.725610331	1	1.725610331	2.037163973	1	135	150	0.9	24	1.725610331	0.077410905	-0.028754355	1.829107374	-0.103497044	22	2	1	19	
4	3	1	1	1	1	22	2	6	0.333662033	4	3	4	5	120	1	37	1	0.589138985	1	 	 	0.333662033	0.406248005	0.709990319	1.725610331	 	0.333662033	0.333662033	1	135	150	0.9	6	0.333662033	0.077410905	-0.028754355	0.435711077	-0.102049044	22	2	1	19	
4	3	1	1	1	1	22	3	9	0.902959824	4	3	4	5	120	1	37	1	0.589138985	1	 	 	0.902959824	0.406248005	0.709990319	1.725610331	 	0.902959824	0.902959824	1	135	150	0.9	9	0.902959824	0.077410905	-0.028754355	0.667943793	0.23501603	22	2	1	19	
4	3	1	1	1	1	22	4	11	0.65182519	4	3	4	5	120	1	37	1	0.589138985	1	 	 	0.65182519	0.406248005	0.709990319	1.725610331	 	0.65182519	0.65182519	1	135	150	0.9	11	0.65182519	0.077410905	-0.028754355	0.822765604	-0.170940415	22	2	1	19	
4	3	1	1	1	1	22	5	12	0.786791801	4	3	4	5	120	1	37	1	0.589138985	1	 	 	0.786791801	0.406248005	0.709990319	1.725610331	 	0.786791801	0.786791801	1	135	150	0.9	12	0.786791801	0.077410905	-0.028754355	0.90017651	-0.113384708	22	2	1	19	
4	3	1	1	1	1	23	1	11	0.833900928	4	3	4	5	120	1	70	1	0.888048887	1	 	 	0.833900928	0.406248005	0.709990319	1.725610331	 	0.833900928	0.833900928	1	135	150	0.9	11	0.833900928	0.077410905	-0.028754355	0.822765604	0.011135324	23	3	1	19	
4	3	1	1	1	1	23	2	9	0.284960985	4	3	4	5	120	1	70	1	0.888048887	1	 	 	0.284960985	0.406248005	0.709990319	1.725610331	 	0.284960985	0.284960985	1	135	150	0.9	9	0.284960985	0.077410905	-0.028754355	0.667943793	-0.382982808	23	3	1	19	
4	3	1	1	1	1	23	3	12	1.020126104	4	3	4	5	120	1	70	1	0.888048887	1	 	 	1.020126104	0.406248005	0.709990319	1.725610331	 	1.020126104	1.020126104	1	135	150	0.9	12	1.020126104	0.077410905	-0.028754355	0.90017651	0.119949595	23	3	1	19	
4	3	1	1	1	1	23	4	6	0.333364964	4	3	4	5	120	1	70	1	0.888048887	1	 	 	0.333364964	0.406248005	0.709990319	1.725610331	 	0.333364964	0.333364964	1	135	150	0.9	6	0.333364964	0.077410905	-0.028754355	0.435711077	-0.102346114	23	3	1	19	
4	3	1	1	1	1	23	5	7	0.701951981	4	3	4	5	120	1	70	1	0.888048887	1	 	 	0.701951981	0.406248005	0.709990319	1.725610331	 	0.701951981	0.701951981	1	135	150	0.9	7	0.701951981	0.077410905	-0.028754355	0.513121983	0.188829998	23	3	1	19	
4	3	1	0	0	1	24	1	13	1.203824043	4	3	4	5	120	1	13	1	0.673852205	1	 	 	1.203824043	0.406248005	0.709990319	1.725610331	 	1.203824043	1.203824043	1	135	150	0.9	13	1.203824043	0.077410905	-0.028754355	0.977587415	0.226236628	24	4	1	19	
4	3	1	0	0	1	24	2	8	0.266164064	4	3	4	5	120	1	13	1	0.673852205	1	 	 	0.266164064	0.406248005	0.709990319	1.725610331	 	0.266164064	0.266164064	1	135	150	0.9	8	0.266164064	0.077410905	-0.028754355	0.590532888	-0.324368824	24	4	1	19	
4	3	1	0	0	1	24	3	7	0.619677067	4	3	4	5	120	1	13	1	0.673852205	1	 	 	0.619677067	0.406248005	0.709990319	1.725610331	 	0.619677067	0.619677067	1	135	150	0.9	7	0.619677067	0.077410905	-0.028754355	0.513121983	0.106555084	24	4	1	19	
4	3	1	0	0	1	24	4	4	0.300182819	4	3	4	5	120	1	13	1	0.673852205	1	 	 	0.300182819	0.406248005	0.709990319	1.725610331	 	0.300182819	0.300182819	1	135	150	0.9	4	0.300182819	0.077410905	-0.028754355	0.280889266	0.019293553	24	4	1	19	
4	3	1	0	0	1	24	5	19	1.30361104	4	3	4	5	120	1	13	1	0.673852205	1	 	 	1.30361104	0.406248005	0.709990319	1.725610331	 	1.30361104	1.30361104	1	135	150	0.9	19	1.30361104	0.077410905	-0.028754355	1.442052847	-0.138441807	24	4	1	19	
4	3	1	0	0	1	25	1	17	1.184126854	4	3	4	5	120	1	66	1	0.655216932	1	 	 	1.184126854	0.406248005	0.709990319	1.725610331	 	1.184126854	1.184126854	1	135	150	0.9	17	1.184126854	0.077410905	-0.028754355	1.287231037	-0.103104183	25	5	1	19	
4	3	1	0	0	1	25	2	6	0.301678181	4	3	4	5	120	1	66	1	0.655216932	1	 	 	0.301678181	0.406248005	0.709990319	1.725610331	 	0.301678181	0.301678181	1	135	150	0.9	6	0.301678181	0.077410905	-0.028754355	0.435711077	-0.134032897	25	5	1	19	
4	3	1	0	0	1	25	3	8	0.568259954	4	3	4	5	120	1	66	1	0.655216932	1	 	 	0.568259954	0.406248005	0.709990319	1.725610331	 	0.568259954	0.568259954	1	135	150	0.9	8	0.568259954	0.077410905	-0.028754355	0.590532888	-0.022272934	25	5	1	19	
4	3	1	0	0	1	25	4	8	0.317780972	4	3	4	5	120	1	66	1	0.655216932	1	 	 	0.317780972	0.406248005	0.709990319	1.725610331	 	0.317780972	0.317780972	1	135	150	0.9	8	0.317780972	0.077410905	-0.028754355	0.590532888	-0.272751916	25	5	1	19	
4	3	1	0	0	1	25	5	14	1.186857939	4	3	4	5	120	1	66	1	0.655216932	1	 	 	1.186857939	0.406248005	0.709990319	1.725610331	 	1.186857939	1.186857939	1	135	150	0.9	14	1.186857939	0.077410905	-0.028754355	1.05499832	0.131859618	25	5	1	19	
4	3	1	1	1	1	26	1	15	1.404221058	4	3	4	5	120	1	51	1	0.674455166	1	 	 	1.404221058	0.406248005	0.709990319	1.725610331	 	1.404221058	1.404221058	1	135	150	0.9	15	1.404221058	0.077410905	-0.028754355	1.132409226	0.271811832	26	6	1	19	
4	3	1	1	1	1	26	2	6	0.36628294	4	3	4	5	120	1	51	1	0.674455166	1	 	 	0.36628294	0.406248005	0.709990319	1.725610331	 	0.36628294	0.36628294	1	135	150	0.9	6	0.36628294	0.077410905	-0.028754355	0.435711077	-0.069428137	26	6	1	19	
4	3	1	1	1	1	26	3	10	0.903650045	4	3	4	5	120	1	51	1	0.674455166	1	 	 	0.903650045	0.406248005	0.709990319	1.725610331	 	0.903650045	0.903650045	1	135	150	0.9	10	0.903650045	0.077410905	-0.028754355	0.745354699	0.158295347	26	6	1	19	
4	3	1	1	1	1	26	4	8	1.319641113	4	3	4	5	120	1	51	1	0.674455166	1	 	 	1.319641113	0.406248005	0.709990319	1.725610331	 	1.319641113	1.319641113	1	135	150	0.9	8	1.319641113	0.077410905	-0.028754355	0.590532888	0.729108225	26	6	1	19	
4	3	1	1	1	1	26	5	6	0.83649087	4	3	4	5	120	1	51	1	0.674455166	1	 	 	0.83649087	0.406248005	0.709990319	1.725610331	 	0.83649087	0.83649087	1	135	150	0.9	6	0.83649087	0.077410905	-0.028754355	0.435711077	0.400779792	26	6	1	19	
4	3	1	1	1	1	27	1	15	1.036640167	4	3	4	5	120	1	26	1	0.586138964	1	 	 	1.036640167	0.406248005	0.709990319	1.725610331	 	1.036640167	1.036640167	1	135	150	0.9	15	1.036640167	0.077410905	-0.028754355	1.132409226	-0.095769059	27	7	1	19	
4	3	1	1	1	1	27	2	5	0.26786685	4	3	4	5	120	1	26	1	0.586138964	1	 	 	0.26786685	0.406248005	0.709990319	1.725610331	 	0.26786685	0.26786685	1	135	150	0.9	5	0.26786685	0.077410905	-0.028754355	0.358300172	-0.090433322	27	7	1	19	
4	3	1	1	1	1	27	3	8	0.567011118	4	3	4	5	120	1	26	1	0.586138964	1	 	 	0.567011118	0.406248005	0.709990319	1.725610331	 	0.567011118	0.567011118	1	135	150	0.9	8	0.567011118	0.077410905	-0.028754355	0.590532888	-0.02352177	27	7	1	19	
4	3	1	1	1	1	27	4	4	0.302070856	4	3	4	5	120	1	26	1	0.586138964	1	 	 	0.302070856	0.406248005	0.709990319	1.725610331	 	0.302070856	0.302070856	1	135	150	0.9	4	0.302070856	0.077410905	-0.028754355	0.280889266	0.02118159	27	7	1	19	
4	3	1	1	1	1	27	5	9	0.86852622	4	3	4	5	120	1	26	1	0.586138964	1	 	 	0.86852622	0.406248005	0.709990319	1.725610331	 	0.86852622	0.86852622	1	135	150	0.9	9	0.86852622	0.077410905	-0.028754355	0.667943793	0.200582427	27	7	1	19	
4	3	1	0	0	1	28	1	20	1.185475111	4	3	4	5	120	1	43	1	0.570016146	1	 	 	1.185475111	0.406248005	0.709990319	1.725610331	 	1.185475111	1.185475111	1	135	150	0.9	20	1.185475111	0.077410905	-0.028754355	1.519463753	-0.333988642	28	8	1	19	
4	3	1	0	0	1	28	2	7	0.268646955	4	3	4	5	120	1	43	1	0.570016146	1	 	 	0.268646955	0.406248005	0.709990319	1.725610331	 	0.268646955	0.268646955	1	135	150	0.9	7	0.268646955	0.077410905	-0.028754355	0.513121983	-0.244475027	28	8	1	19	
4	3	1	0	0	1	28	3	11	0.634335041	4	3	4	5	120	1	43	1	0.570016146	1	 	 	0.634335041	0.406248005	0.709990319	1.725610331	 	0.634335041	0.634335041	1	135	150	0.9	11	0.634335041	0.077410905	-0.028754355	0.822765604	-0.188430563	28	8	1	19	
4	3	1	0	0	1	28	4	8	0.301295996	4	3	4	5	120	1	43	1	0.570016146	1	 	 	0.301295996	0.406248005	0.709990319	1.725610331	 	0.301295996	0.301295996	1	135	150	0.9	8	0.301295996	0.077410905	-0.028754355	0.590532888	-0.289236892	28	8	1	19	
4	3	1	0	0	1	28	5	12	0.93579793	4	3	4	5	120	1	43	1	0.570016146	1	 	 	0.93579793	0.406248005	0.709990319	1.725610331	 	0.93579793	0.93579793	1	135	150	0.9	12	0.93579793	0.077410905	-0.028754355	0.90017651	0.03562142	28	8	1	19	
4	3	1	0	0	1	29	1	16	1.435482025	4	3	4	5	120	1	55	1	0.654839993	1	 	 	1.435482025	0.406248005	0.709990319	1.725610331	 	1.435482025	1.435482025	1	135	150	0.9	16	1.435482025	0.077410905	-0.028754355	1.209820131	0.225661894	29	9	1	19	
4	3	1	0	0	1	29	2	7	0.350364923	4	3	4	5	120	1	55	1	0.654839993	1	 	 	0.350364923	0.406248005	0.709990319	1.725610331	 	0.350364923	0.350364923	1	135	150	0.9	7	0.350364923	0.077410905	-0.028754355	0.513121983	-0.162757059	29	9	1	19	
4	3	1	0	0	1	29	3	6	0.735958099	4	3	4	5	120	1	55	1	0.654839993	1	 	 	0.735958099	0.406248005	0.709990319	1.725610331	 	0.735958099	0.735958099	1	135	150	0.9	6	0.735958099	0.077410905	-0.028754355	0.435711077	0.300247022	29	9	1	19	
4	3	1	0	0	1	29	4	5	0.318334818	4	3	4	5	120	1	55	1	0.654839993	1	 	 	0.318334818	0.406248005	0.709990319	1.725610331	 	0.318334818	0.318334818	1	135	150	0.9	5	0.318334818	0.077410905	-0.028754355	0.358300172	-0.039965354	29	9	1	19	
4	3	1	0	0	1	29	5	18	1.687191963	4	3	4	5	120	1	55	1	0.654839993	1	 	 	1.687191963	0.406248005	0.709990319	1.725610331	 	1.687191963	1.687191963	1	135	150	0.9	18	1.687191963	0.077410905	-0.028754355	1.364641942	0.322550021	29	9	1	19	
4	3	1	1	1	1	30	1	10	0.91859293	4	3	4	5	120	1	14	1	0.724802017	1	 	 	0.91859293	0.406248005	0.709990319	1.725610331	 	0.91859293	0.91859293	1	135	150	0.9	10	0.91859293	0.077410905	-0.028754355	0.745354699	0.173238231	30	10	1	19	
4	3	1	1	1	1	30	2	6	0.317136049	4	3	4	5	120	1	14	1	0.724802017	1	 	 	0.317136049	0.406248005	0.709990319	1.725610331	 	0.317136049	0.317136049	1	135	150	0.9	6	0.317136049	0.077410905	-0.028754355	0.435711077	-0.118575028	30	10	1	19	
4	3	1	1	1	1	30	3	8	0.568871975	4	3	4	5	120	1	14	1	0.724802017	1	 	 	0.568871975	0.406248005	0.709990319	1.725610331	 	0.568871975	0.568871975	1	135	150	0.9	8	0.568871975	0.077410905	-0.028754355	0.590532888	-0.021660913	30	10	1	19	
4	3	1	1	1	1	30	4	9	0.835744143	4	3	4	5	120	1	14	1	0.724802017	1	 	 	0.835744143	0.406248005	0.709990319	1.725610331	 	0.835744143	0.835744143	1	135	150	0.9	9	0.835744143	0.077410905	-0.028754355	0.667943793	0.167800349	30	10	1	19	
4	3	1	1	1	1	30	5	11	0.851279974	4	3	4	5	120	1	14	1	0.724802017	1	 	 	0.851279974	0.406248005	0.709990319	1.725610331	 	0.851279974	0.851279974	1	135	150	0.9	11	0.851279974	0.077410905	-0.028754355	0.822765604	0.02851437	30	10	1	19	
4	3	0	1	0	1	101	1	12	1.050392866	4	3	4	5	120	1	25	1	0.606618881	1	 	 	1.050392866	0.406248005	0.709990319	1.725610331	 	1.050392866	1.050392866	1	135	150	0.9	12	1.050392866	0.077410905	-0.028754355	0.90017651	0.150216357	1	1	1	8	
4	3	0	1	0	1	101	2	8	0.26771903	4	3	4	5	120	1	25	1	0.606618881	1	 	 	0.26771903	0.406248005	0.709990319	1.725610331	 	0.26771903	0.26771903	1	135	150	0.9	8	0.26771903	0.077410905	-0.028754355	0.590532888	-0.322813858	1	1	1	8	
4	3	0	1	0	1	101	3	8	0.585579157	4	3	4	5	120	1	25	1	0.606618881	1	 	 	0.585579157	0.406248005	0.709990319	1.725610331	 	0.585579157	0.585579157	1	135	150	0.9	8	0.585579157	0.077410905	-0.028754355	0.590532888	-0.004953731	1	1	1	8	
4	3	0	1	0	1	101	4	10	0.552201986	4	3	4	5	120	1	25	1	0.606618881	1	 	 	0.552201986	0.406248005	0.709990319	1.725610331	 	0.552201986	0.552201986	1	135	150	0.9	10	0.552201986	0.077410905	-0.028754355	0.745354699	-0.193152713	1	1	1	8	
4	3	0	1	0	1	101	5	6	0.265952826	4	3	4	5	120	1	25	1	0.606618881	1	 	 	0.265952826	0.406248005	0.709990319	1.725610331	 	0.265952826	0.265952826	1	135	150	0.9	6	0.265952826	0.077410905	-0.028754355	0.435711077	-0.169758252	1	1	1	8	
4	3	0	1	0	1	104	1	16	1.586933136	4	3	4	5	120	1	67	1	0.606367826	0	 	 	1.586933136	0.406248005	0.709990319	1.725610331	 	1.586933136	1.586933136	0	135	150	0.9	16	1.586933136	0.077410905	-0.028754355	1.209820131	0.377113005	4	4	1	8	
4	3	0	1	0	1	104	2	5	0.300989866	4	3	4	5	120	1	67	1	0.606367826	0	 	 	0.300989866	0.406248005	0.709990319	1.725610331	 	0.300989866	0.300989866	0	135	150	0.9	5	0.300989866	0.077410905	-0.028754355	0.358300172	-0.057310306	4	4	1	8	
4	3	0	1	0	1	104	3	8	0.549293041	4	3	4	5	120	1	67	1	0.606367826	0	 	 	0.549293041	0.406248005	0.709990319	1.725610331	 	0.549293041	0.549293041	0	135	150	0.9	8	0.549293041	0.077410905	-0.028754355	0.590532888	-0.041239847	4	4	1	8	
4	3	0	1	0	1	104	4	4	0.620015144	4	3	4	5	120	1	67	1	0.606367826	0	 	 	0.620015144	0.406248005	0.709990319	1.725610331	 	0.620015144	0.620015144	0	135	150	0.9	4	0.620015144	0.077410905	-0.028754355	0.280889266	0.339125878	4	4	1	8	
4	3	0	1	0	1	104	5	11	1.053327799	4	3	4	5	120	1	67	1	0.606367826	0	 	 	1.053327799	0.406248005	0.709990319	1.725610331	 	1.053327799	1.053327799	0	135	150	0.9	11	1.053327799	0.077410905	-0.028754355	0.822765604	0.230562195	4	4	1	8	
4	3	0	1	0	1	105	1	10	1.136296034	4	3	4	5	120	1	22	1	0.655200005	1	 	 	1.136296034	0.406248005	0.709990319	1.725610331	 	1.136296034	1.136296034	1	135	150	0.9	10	1.136296034	0.077410905	-0.028754355	0.745354699	0.390941335	5	5	1	8	
4	3	0	1	0	1	105	2	10	0.233788013	4	3	4	5	120	1	22	1	0.655200005	1	 	 	0.233788013	0.406248005	0.709990319	1.725610331	 	0.233788013	0.233788013	1	135	150	0.9	10	0.233788013	0.077410905	-0.028754355	0.745354699	-0.511566685	5	5	1	8	
4	3	0	1	0	1	105	3	7	0.483253956	4	3	4	5	120	1	22	1	0.655200005	1	 	 	0.483253956	0.406248005	0.709990319	1.725610331	 	0.483253956	0.483253956	1	135	150	0.9	7	0.483253956	0.077410905	-0.028754355	0.513121983	-0.029868027	5	5	1	8	
4	3	0	1	0	1	105	4	8	0.652386904	4	3	4	5	120	1	22	1	0.655200005	1	 	 	0.652386904	0.406248005	0.709990319	1.725610331	 	0.652386904	0.652386904	1	135	150	0.9	8	0.652386904	0.077410905	-0.028754355	0.590532888	0.061854016	5	5	1	8	
4	3	0	1	0	1	105	5	5	0.283560038	4	3	4	5	120	1	22	1	0.655200005	1	 	 	0.283560038	0.406248005	0.709990319	1.725610331	 	0.283560038	0.283560038	1	135	150	0.9	5	0.283560038	0.077410905	-0.028754355	0.358300172	-0.074740134	5	5	1	8	
